entity_id,source_id,notes,created_by,updated_by
0d6481d4-f575-4a52-a51a-e1e9f9f901ba,4,Channel geometry and attributes for C+AF8-AMR015,1,
0d6481d4-f575-4a52-a51a-e1e9f9f901ba,3,Flow variable definitions for channel C+AF8-AMR015,1,
1e94ab8b-0515-4fdb-8053-2ab9582dacde,4,Channel geometry and attributes for C+AF8-AMR017,1,
1e94ab8b-0515-4fdb-8053-2ab9582dacde,3,Flow variable definitions for channel C+AF8-AMR017,1,
5e6c256a-2ed5-42d1-bc8f-bdf5c2a80dcc,4,Channel geometry and attributes for C+AF8-AMR020,1,
5e6c256a-2ed5-42d1-bc8f-bdf5c2a80dcc,3,Flow variable definitions for channel C+AF8-AMR020,1,
50a42acb-7472-4e58-9dd1-173135e867e1,4,Channel geometry and attributes for C+AF8-AMR022,1,
50a42acb-7472-4e58-9dd1-173135e867e1,3,Flow variable definitions for channel C+AF8-AMR022,1,
795de6e1-0a01-458e-b44b-b40fd6500701,4,Channel geometry and attributes for C+AF8-ANC000,1,
795de6e1-0a01-458e-b44b-b40fd6500701,3,Flow variable definitions for channel C+AF8-ANC000,1,
946bc7af-a3a3-4bfa-8644-a5135b022c0c,4,Channel geometry and attributes for C+AF8-ANG010,1,
946bc7af-a3a3-4bfa-8644-a5135b022c0c,3,Flow variable definitions for channel C+AF8-ANG010,1,
731e53e4-4f26-4dd4-b072-d10123fc2787,4,Channel geometry and attributes for C+AF8-ANG014,1,
731e53e4-4f26-4dd4-b072-d10123fc2787,3,Flow variable definitions for channel C+AF8-ANG014,1,
c31eeb57-7ce8-414e-81d8-6333b166afd6,4,Channel geometry and attributes for C+AF8-ANG015,1,
c31eeb57-7ce8-414e-81d8-6333b166afd6,3,Flow variable definitions for channel C+AF8-ANG015,1,
8843a9e8-fc9f-48c3-8db6-d7640c70d9b9,4,Channel geometry and attributes for C+AF8-ANG017,1,
8843a9e8-fc9f-48c3-8db6-d7640c70d9b9,3,Flow variable definitions for channel C+AF8-ANG017,1,
3cf7f41e-777e-4865-b461-5699fe4bae48,4,Channel geometry and attributes for C+AF8-ANT010,1,
3cf7f41e-777e-4865-b461-5699fe4bae48,3,Flow variable definitions for channel C+AF8-ANT010,1,
5d8d5383-b123-4248-a6e2-5bcc05e3c704,4,Channel geometry and attributes for C+AF8-ANT011,1,
5d8d5383-b123-4248-a6e2-5bcc05e3c704,3,Flow variable definitions for channel C+AF8-ANT011,1,
8b10084e-3f28-4014-bdf4-e3d33ee9f488,4,Channel geometry and attributes for C+AF8-ANTLP,1,
8b10084e-3f28-4014-bdf4-e3d33ee9f488,3,Flow variable definitions for channel C+AF8-ANTLP,1,
0d0bf745-52ed-4a92-83a0-9e90b2b1cb8a,4,Channel geometry and attributes for C+AF8-ASL013,1,
0d0bf745-52ed-4a92-83a0-9e90b2b1cb8a,3,Flow variable definitions for channel C+AF8-ASL013,1,
f90a6460-d438-477f-bfa3-5b3b09a7e6d7,4,Channel geometry and attributes for C+AF8-BANOS,1,
f90a6460-d438-477f-bfa3-5b3b09a7e6d7,3,Flow variable definitions for channel C+AF8-BANOS,1,
946e62b6-d813-4bf5-8860-dd3777b229a8,4,Channel geometry and attributes for C+AF8-BCC004,1,
946e62b6-d813-4bf5-8860-dd3777b229a8,3,Flow variable definitions for channel C+AF8-BCC004,1,
6b03d37e-ac4a-40a2-93b1-5de782bc92eb,4,Channel geometry and attributes for C+AF8-BCC006,1,
6b03d37e-ac4a-40a2-93b1-5de782bc92eb,3,Flow variable definitions for channel C+AF8-BCC006,1,
5338bbcb-4495-4d4a-b482-2128de8ef6c1,4,Channel geometry and attributes for C+AF8-BCC012,1,
5338bbcb-4495-4d4a-b482-2128de8ef6c1,3,Flow variable definitions for channel C+AF8-BCC012,1,
9b3a9120-ec99-4b45-9ad0-b11e23909805,4,Channel geometry and attributes for C+AF8-BCC014,1,
9b3a9120-ec99-4b45-9ad0-b11e23909805,3,Flow variable definitions for channel C+AF8-BCC014,1,
ec458cbe-e5f2-45f9-8aa1-c03ae9675a8f,4,Channel geometry and attributes for C+AF8-BCK006,1,
ec458cbe-e5f2-45f9-8aa1-c03ae9675a8f,3,Flow variable definitions for channel C+AF8-BCK006,1,
2437e05b-28bf-4460-8c40-f20d758a5d21,4,Channel geometry and attributes for C+AF8-BCK010,1,
2437e05b-28bf-4460-8c40-f20d758a5d21,3,Flow variable definitions for channel C+AF8-BCK010,1,
8456948e-476e-49d3-8f2b-37f63e5b319a,4,Channel geometry and attributes for C+AF8-BCK017,1,
8456948e-476e-49d3-8f2b-37f63e5b319a,3,Flow variable definitions for channel C+AF8-BCK017,1,
b5020054-1f38-43df-a4ee-0033df636ceb,4,Channel geometry and attributes for C+AF8-BCK024,1,
b5020054-1f38-43df-a4ee-0033df636ceb,3,Flow variable definitions for channel C+AF8-BCK024,1,
f8640715-fae9-4527-bab4-c8e852d1b057,4,Channel geometry and attributes for C+AF8-BCK031,1,
f8640715-fae9-4527-bab4-c8e852d1b057,3,Flow variable definitions for channel C+AF8-BCK031,1,
00d8d1b6-1d8c-46ee-aefd-0fb975ba6f7b,4,Channel geometry and attributes for C+AF8-BCK033,1,
00d8d1b6-1d8c-46ee-aefd-0fb975ba6f7b,3,Flow variable definitions for channel C+AF8-BCK033,1,
c11e072b-9a7f-4de3-b9b0-a5bb74ecd901,4,Channel geometry and attributes for C+AF8-BCK035,1,
c11e072b-9a7f-4de3-b9b0-a5bb74ecd901,3,Flow variable definitions for channel C+AF8-BCK035,1,
2d674061-0475-4018-a7eb-b6f75a59dc6b,4,Channel geometry and attributes for C+AF8-BCK040,1,
2d674061-0475-4018-a7eb-b6f75a59dc6b,3,Flow variable definitions for channel C+AF8-BCK040,1,
c117550d-1c68-4635-905d-b94a1be70a33,4,Channel geometry and attributes for C+AF8-BCM003,1,
c117550d-1c68-4635-905d-b94a1be70a33,3,Flow variable definitions for channel C+AF8-BCM003,1,
63c4b7f1-415e-45f7-b788-3e1017f204b4,4,Channel geometry and attributes for C+AF8-BCN005,1,
63c4b7f1-415e-45f7-b788-3e1017f204b4,3,Flow variable definitions for channel C+AF8-BCN005,1,
0e1ec507-df5a-4bcd-bb57-075e1c704736,4,Channel geometry and attributes for C+AF8-BCN010,1,
0e1ec507-df5a-4bcd-bb57-075e1c704736,3,Flow variable definitions for channel C+AF8-BCN010,1,
3f09df03-b528-48ed-870d-d5cd77e416b4,4,Channel geometry and attributes for C+AF8-BCT000,1,
3f09df03-b528-48ed-870d-d5cd77e416b4,3,Flow variable definitions for channel C+AF8-BCT000,1,
bcaf2378-0f40-464a-8336-f025deef1ce6,4,Channel geometry and attributes for C+AF8-BEARD,1,
bcaf2378-0f40-464a-8336-f025deef1ce6,3,Flow variable definitions for channel C+AF8-BEARD,1,
1840bafa-4da9-40cf-a196-185cbcff8dd4,4,Channel geometry and attributes for C+AF8-BEC000,1,
1840bafa-4da9-40cf-a196-185cbcff8dd4,3,Flow variable definitions for channel C+AF8-BEC000,1,
2703c9f0-74a9-492c-b5d3-fd29ee36e770,4,Channel geometry and attributes for C+AF8-BEC021,1,
2703c9f0-74a9-492c-b5d3-fd29ee36e770,3,Flow variable definitions for channel C+AF8-BEC021,1,
ac2c1dc4-6044-4b68-a40f-6c5c3d49ffa8,4,Channel geometry and attributes for C+AF8-BEC022,1,
ac2c1dc4-6044-4b68-a40f-6c5c3d49ffa8,3,Flow variable definitions for channel C+AF8-BEC022,1,
e0c3ce04-4e84-461d-a432-cad050739d0c,4,Channel geometry and attributes for C+AF8-BEC024,1,
e0c3ce04-4e84-461d-a432-cad050739d0c,3,Flow variable definitions for channel C+AF8-BEC024,1,
3b47f388-6e53-473f-9198-9175e1bab912,4,Channel geometry and attributes for C+AF8-BGC002,1,
3b47f388-6e53-473f-9198-9175e1bab912,3,Flow variable definitions for channel C+AF8-BGC002,1,
b285b829-466f-4692-9008-36659acba59e,4,Channel geometry and attributes for C+AF8-BGD000,1,
b285b829-466f-4692-9008-36659acba59e,3,Flow variable definitions for channel C+AF8-BGD000,1,
59dfceb5-8bc5-4136-a2f0-bc279a5e18d9,4,Channel geometry and attributes for C+AF8-BLKBT,1,
59dfceb5-8bc5-4136-a2f0-bc279a5e18d9,3,Flow variable definitions for channel C+AF8-BLKBT,1,
74437bb5-8fae-4825-9104-6c18fc7835d8,4,Channel geometry and attributes for C+AF8-BLT000,1,
74437bb5-8fae-4825-9104-6c18fc7835d8,3,Flow variable definitions for channel C+AF8-BLT000,1,
e5273ea7-d19f-48df-839e-1a809be09480,4,Channel geometry and attributes for C+AF8-BLUMD,1,
e5273ea7-d19f-48df-839e-1a809be09480,3,Flow variable definitions for channel C+AF8-BLUMD,1,
0811907c-331a-49b2-a72f-ef7a1edec17b,4,Channel geometry and attributes for C+AF8-BOWMN,1,
0811907c-331a-49b2-a72f-ef7a1edec17b,3,Flow variable definitions for channel C+AF8-BOWMN,1,
540aa413-3796-4939-89d5-0340087857e0,4,Channel geometry and attributes for C+AF8-BOWMN+AF8-PWR,1,
540aa413-3796-4939-89d5-0340087857e0,3,Flow variable definitions for channel C+AF8-BOWMN+AF8-PWR,1,
a4dca505-61c7-4700-97c3-f5ae38bfee36,4,Channel geometry and attributes for C+AF8-BRC002,1,
a4dca505-61c7-4700-97c3-f5ae38bfee36,3,Flow variable definitions for channel C+AF8-BRC002,1,
89117d61-d2d8-4a67-acd3-95ff9cb62776,4,Channel geometry and attributes for C+AF8-BRC003,1,
89117d61-d2d8-4a67-acd3-95ff9cb62776,3,Flow variable definitions for channel C+AF8-BRC003,1,
49bddf5a-c7f7-4c09-ace9-28eb74f959b5,4,Channel geometry and attributes for C+AF8-BRR004,1,
49bddf5a-c7f7-4c09-ace9-28eb74f959b5,3,Flow variable definitions for channel C+AF8-BRR004,1,
7d93645e-9ed7-4b5d-93cf-35a06f73510b,4,Channel geometry and attributes for C+AF8-BRR011,1,
7d93645e-9ed7-4b5d-93cf-35a06f73510b,3,Flow variable definitions for channel C+AF8-BRR011,1,
83d297e0-57b9-4a9a-ae01-6f3693c0468e,4,Channel geometry and attributes for C+AF8-BRR017,1,
83d297e0-57b9-4a9a-ae01-6f3693c0468e,3,Flow variable definitions for channel C+AF8-BRR017,1,
639635a3-fd1a-4e59-b356-bb65b4bbfb1f,4,Channel geometry and attributes for C+AF8-BRR023,1,
639635a3-fd1a-4e59-b356-bb65b4bbfb1f,3,Flow variable definitions for channel C+AF8-BRR023,1,
0ca226d5-416b-47c6-9128-bafe323f5910,4,Channel geometry and attributes for C+AF8-BRR028,1,
0ca226d5-416b-47c6-9128-bafe323f5910,3,Flow variable definitions for channel C+AF8-BRR028,1,
a2a51084-8cbb-4b50-8e99-760d93adc200,4,Channel geometry and attributes for C+AF8-BRR031,1,
a2a51084-8cbb-4b50-8e99-760d93adc200,3,Flow variable definitions for channel C+AF8-BRR031,1,
6f82ed42-09ea-4a05-b847-ad70f8b453bc,4,Channel geometry and attributes for C+AF8-BRR049,1,
6f82ed42-09ea-4a05-b847-ad70f8b453bc,3,Flow variable definitions for channel C+AF8-BRR049,1,
dbd4ec58-799b-4bbf-a6f9-4aa974c314a3,4,Channel geometry and attributes for C+AF8-BRR050,1,
dbd4ec58-799b-4bbf-a6f9-4aa974c314a3,3,Flow variable definitions for channel C+AF8-BRR050,1,
07c6e1bc-9170-460c-8d3c-500a74067bff,4,Channel geometry and attributes for C+AF8-BRR050+AF8-PGE,1,
07c6e1bc-9170-460c-8d3c-500a74067bff,3,Flow variable definitions for channel C+AF8-BRR050+AF8-PGE,1,
674ef734-40b8-4e76-b417-4f7e397373b2,4,Channel geometry and attributes for C+AF8-BRR060,1,
674ef734-40b8-4e76-b417-4f7e397373b2,3,Flow variable definitions for channel C+AF8-BRR060,1,
bf5acbc5-0c51-4c89-846b-e5eadacf00c4,4,Channel geometry and attributes for C+AF8-BRR061,1,
bf5acbc5-0c51-4c89-846b-e5eadacf00c4,3,Flow variable definitions for channel C+AF8-BRR061,1,
17d7e9dd-7e36-4657-9b82-d2c9dbf812be,4,Channel geometry and attributes for C+AF8-BRR066,1,
17d7e9dd-7e36-4657-9b82-d2c9dbf812be,3,Flow variable definitions for channel C+AF8-BRR066,1,
c28c8a68-3ca0-4627-876c-8fcefd1da82f,4,Channel geometry and attributes for C+AF8-BRR067,1,
c28c8a68-3ca0-4627-876c-8fcefd1da82f,3,Flow variable definitions for channel C+AF8-BRR067,1,
9eaf9de8-3c56-4675-b1b0-e3500fb1b115,4,Channel geometry and attributes for C+AF8-BRR072,1,
9eaf9de8-3c56-4675-b1b0-e3500fb1b115,3,Flow variable definitions for channel C+AF8-BRR072,1,
abd9595e-b0fa-4363-a050-e12459556021,4,Channel geometry and attributes for C+AF8-BRR073,1,
abd9595e-b0fa-4363-a050-e12459556021,3,Flow variable definitions for channel C+AF8-BRR073,1,
4792d6b1-24fa-40ea-941a-b7b4487a0fda,4,Channel geometry and attributes for C+AF8-BRR074,1,
4792d6b1-24fa-40ea-941a-b7b4487a0fda,3,Flow variable definitions for channel C+AF8-BRR074,1,
5e457820-54dc-463e-a1db-16ee63a8778d,4,Channel geometry and attributes for C+AF8-BRS018,1,
5e457820-54dc-463e-a1db-16ee63a8778d,3,Flow variable definitions for channel C+AF8-BRS018,1,
2c1be75c-8aaf-4f84-8927-f3d66543a920,4,Channel geometry and attributes for C+AF8-BRT003,1,
2c1be75c-8aaf-4f84-8927-f3d66543a920,3,Flow variable definitions for channel C+AF8-BRT003,1,
1f282fc9-c5b8-41f4-bd5f-64adf2ebdaf8,4,Channel geometry and attributes for C+AF8-BRV002,1,
1f282fc9-c5b8-41f4-bd5f-64adf2ebdaf8,3,Flow variable definitions for channel C+AF8-BRV002,1,
0d5640b4-c25f-4993-bdb1-5aa9f78b6785,4,Channel geometry and attributes for C+AF8-BRV003,1,
0d5640b4-c25f-4993-bdb1-5aa9f78b6785,3,Flow variable definitions for channel C+AF8-BRV003,1,
aa23d5a4-9441-46d1-9bf4-a6893da24192,4,Channel geometry and attributes for C+AF8-BRV005,1,
aa23d5a4-9441-46d1-9bf4-a6893da24192,3,Flow variable definitions for channel C+AF8-BRV005,1,
0843ea6f-ac53-46bf-9986-14f0d3536197,4,Channel geometry and attributes for C+AF8-BRYSA,1,
0843ea6f-ac53-46bf-9986-14f0d3536197,3,Flow variable definitions for channel C+AF8-BRYSA,1,
c7971041-0cb6-4b20-9476-f02c08456588,4,Channel geometry and attributes for C+AF8-BSC000,1,
c7971041-0cb6-4b20-9476-f02c08456588,3,Flow variable definitions for channel C+AF8-BSC000,1,
46383a55-433b-4304-9ec7-e40defe05dab,4,Channel geometry and attributes for C+AF8-BSC005,1,
46383a55-433b-4304-9ec7-e40defe05dab,3,Flow variable definitions for channel C+AF8-BSC005,1,
de7d2781-eb6c-4456-8f4b-86633046b627,4,Channel geometry and attributes for C+AF8-BSC009,1,
de7d2781-eb6c-4456-8f4b-86633046b627,3,Flow variable definitions for channel C+AF8-BSC009,1,
7d8a41ed-f27c-412b-b977-3127be6cd9fc,4,Channel geometry and attributes for C+AF8-BSC010,1,
7d8a41ed-f27c-412b-b977-3127be6cd9fc,3,Flow variable definitions for channel C+AF8-BSC010,1,
de29b291-08d0-4ddb-9cc9-c79985c9b136,4,Channel geometry and attributes for C+AF8-BSC011,1,
de29b291-08d0-4ddb-9cc9-c79985c9b136,3,Flow variable definitions for channel C+AF8-BSC011,1,
f138ae12-cc00-4c79-87b2-a0b6b561d4e9,4,Channel geometry and attributes for C+AF8-BSC011+AF8-PGE,1,
f138ae12-cc00-4c79-87b2-a0b6b561d4e9,3,Flow variable definitions for channel C+AF8-BSC011+AF8-PGE,1,
1cc6c2a0-d0b8-4da3-abcc-d287200c81f9,4,Channel geometry and attributes for C+AF8-BSH002,1,
1cc6c2a0-d0b8-4da3-abcc-d287200c81f9,3,Flow variable definitions for channel C+AF8-BSH002,1,
7eceb51f-7f2d-420f-8111-63e8ff6921b5,4,Channel geometry and attributes for C+AF8-BSH003,1,
7eceb51f-7f2d-420f-8111-63e8ff6921b5,3,Flow variable definitions for channel C+AF8-BSH003,1,
25237332-d7a8-4f4a-ace0-c32ccb044d74,4,Channel geometry and attributes for C+AF8-BSL001A,1,
25237332-d7a8-4f4a-ace0-c32ccb044d74,3,Flow variable definitions for channel C+AF8-BSL001A,1,
6534b4d7-d483-4ac0-af11-748a63e47ca4,4,Channel geometry and attributes for C+AF8-BSL001B,1,
6534b4d7-d483-4ac0-af11-748a63e47ca4,3,Flow variable definitions for channel C+AF8-BSL001B,1,
694b829a-888d-4a13-bc21-5970752ab304,4,Channel geometry and attributes for C+AF8-BSL004,1,
694b829a-888d-4a13-bc21-5970752ab304,3,Flow variable definitions for channel C+AF8-BSL004,1,
903a9f02-98ae-425d-8ce2-905587bd0bd5,4,Channel geometry and attributes for C+AF8-BTC003,1,
903a9f02-98ae-425d-8ce2-905587bd0bd5,3,Flow variable definitions for channel C+AF8-BTC003,1,
bb34ed05-0f90-464c-a783-3e7110ff433e,4,Channel geometry and attributes for C+AF8-BTC007,1,
bb34ed05-0f90-464c-a783-3e7110ff433e,3,Flow variable definitions for channel C+AF8-BTC007,1,
8729892e-f75e-4380-bb2f-7ed7c12379af,4,Channel geometry and attributes for C+AF8-BTC012,1,
8729892e-f75e-4380-bb2f-7ed7c12379af,3,Flow variable definitions for channel C+AF8-BTC012,1,
d2b21342-cc51-41d8-9464-9915a038caaa,4,Channel geometry and attributes for C+AF8-BTC015,1,
d2b21342-cc51-41d8-9464-9915a038caaa,3,Flow variable definitions for channel C+AF8-BTC015,1,
bf3a4fbe-42a8-4ecb-9c78-d5c15bf21c79,4,Channel geometry and attributes for C+AF8-BTC016,1,
bf3a4fbe-42a8-4ecb-9c78-d5c15bf21c79,3,Flow variable definitions for channel C+AF8-BTC016,1,
bce0cb0c-a714-4dac-a5fc-c2af4e39fd43,4,Channel geometry and attributes for C+AF8-BTC017,1,
bce0cb0c-a714-4dac-a5fc-c2af4e39fd43,3,Flow variable definitions for channel C+AF8-BTC017,1,
a9aa0f12-1ce0-4047-ba03-4ffbb3e3fb4e,4,Channel geometry and attributes for C+AF8-BTC018,1,
a9aa0f12-1ce0-4047-ba03-4ffbb3e3fb4e,3,Flow variable definitions for channel C+AF8-BTC018,1,
0b556021-03fb-4ab5-8f7a-302f0a3fd570,4,Channel geometry and attributes for C+AF8-BTC024,1,
0b556021-03fb-4ab5-8f7a-302f0a3fd570,3,Flow variable definitions for channel C+AF8-BTC024,1,
f270d1fa-0e39-46da-a417-dc9a9f46fc4e,4,Channel geometry and attributes for C+AF8-BTC029,1,
f270d1fa-0e39-46da-a417-dc9a9f46fc4e,3,Flow variable definitions for channel C+AF8-BTC029,1,
c8b0931b-f56a-484e-871c-9561f41c24a5,4,Channel geometry and attributes for C+AF8-BTC032,1,
c8b0931b-f56a-484e-871c-9561f41c24a5,3,Flow variable definitions for channel C+AF8-BTC032,1,
fe6ad6f6-eb96-406d-9d6d-dbafc1762109,4,Channel geometry and attributes for C+AF8-BTC036,1,
fe6ad6f6-eb96-406d-9d6d-dbafc1762109,3,Flow variable definitions for channel C+AF8-BTC036,1,
4108bc4e-5a58-47a2-b253-e586b4a5eff8,4,Channel geometry and attributes for C+AF8-BTC041,1,
4108bc4e-5a58-47a2-b253-e586b4a5eff8,3,Flow variable definitions for channel C+AF8-BTC041,1,
5ae4f5e6-d5ab-4e5a-aee6-5ad872b967a3,4,Channel geometry and attributes for C+AF8-BTC043,1,
5ae4f5e6-d5ab-4e5a-aee6-5ad872b967a3,3,Flow variable definitions for channel C+AF8-BTC043,1,
69ec720f-d0e0-483a-9951-386baf3c2612,4,Channel geometry and attributes for C+AF8-BTC045,1,
69ec720f-d0e0-483a-9951-386baf3c2612,3,Flow variable definitions for channel C+AF8-BTC045,1,
b0cc5935-ce17-494f-bd12-5f8dcb7c26f8,4,Channel geometry and attributes for C+AF8-BTC048,1,
b0cc5935-ce17-494f-bd12-5f8dcb7c26f8,3,Flow variable definitions for channel C+AF8-BTC048,1,
388adc39-1c55-4514-b784-3df76de8ad88,4,Channel geometry and attributes for C+AF8-BTC060,1,
388adc39-1c55-4514-b784-3df76de8ad88,3,Flow variable definitions for channel C+AF8-BTC060,1,
dbb7b157-22a5-47ca-98e1-bf246eedee32,4,Channel geometry and attributes for C+AF8-BTL006,1,
dbb7b157-22a5-47ca-98e1-bf246eedee32,3,Flow variable definitions for channel C+AF8-BTL006,1,
0c2b3a85-8e12-4df2-9019-da5294086f2b,4,Channel geometry and attributes for C+AF8-BTN007,1,
0c2b3a85-8e12-4df2-9019-da5294086f2b,3,Flow variable definitions for channel C+AF8-BTN007,1,
2fa520de-c880-4e08-8aee-1a729f55d431,4,Channel geometry and attributes for C+AF8-BTT007,1,
2fa520de-c880-4e08-8aee-1a729f55d431,3,Flow variable definitions for channel C+AF8-BTT007,1,
1f42a540-d720-436a-a7c6-d2f49ba74fd4,4,Channel geometry and attributes for C+AF8-BTVLY,1,
1f42a540-d720-436a-a7c6-d2f49ba74fd4,3,Flow variable definitions for channel C+AF8-BTVLY,1,
bfe6ebe9-4411-465c-bf77-646748d74eab,4,Channel geometry and attributes for C+AF8-BUCKS,1,
bfe6ebe9-4411-465c-bf77-646748d74eab,3,Flow variable definitions for channel C+AF8-BUCKS,1,
da2c3fc0-c01f-490f-b777-f92f4f2cbb4d,4,Channel geometry and attributes for C+AF8-BUK007,1,
da2c3fc0-c01f-490f-b777-f92f4f2cbb4d,3,Flow variable definitions for channel C+AF8-BUK007,1,
93c79ecb-7144-4236-b060-a04113b54a5f,4,Channel geometry and attributes for C+AF8-BUR005,1,
93c79ecb-7144-4236-b060-a04113b54a5f,3,Flow variable definitions for channel C+AF8-BUR005,1,
c0099b46-dcf8-4889-93f1-1e9a98afc1d6,4,Channel geometry and attributes for C+AF8-BVC007,1,
c0099b46-dcf8-4889-93f1-1e9a98afc1d6,3,Flow variable definitions for channel C+AF8-BVC007,1,
1c67161c-3424-47e2-890b-84482b3f3a44,4,Channel geometry and attributes for C+AF8-BVD000,1,
1c67161c-3424-47e2-890b-84482b3f3a44,3,Flow variable definitions for channel C+AF8-BVD000,1,
7dd3b290-0180-4938-a5fd-c6e55c32d672,4,Channel geometry and attributes for C+AF8-BVT000,1,
7dd3b290-0180-4938-a5fd-c6e55c32d672,3,Flow variable definitions for channel C+AF8-BVT000,1,
c98e0a22-7e9a-48a9-9666-3af9979099a7,4,Channel geometry and attributes for C+AF8-BVT003,1,
c98e0a22-7e9a-48a9-9666-3af9979099a7,3,Flow variable definitions for channel C+AF8-BVT003,1,
1fcf7ff9-daad-4e3f-96bf-76dd74f6ee3e,4,Channel geometry and attributes for C+AF8-CAA000,1,
1fcf7ff9-daad-4e3f-96bf-76dd74f6ee3e,3,Flow variable definitions for channel C+AF8-CAA000,1,
3e0baede-998a-44aa-b84e-96fe6ed98444,4,Channel geometry and attributes for C+AF8-CAA002,1,
3e0baede-998a-44aa-b84e-96fe6ed98444,3,Flow variable definitions for channel C+AF8-CAA002,1,
7f0efa58-525f-4d0b-8e61-011db5fdcee4,4,Channel geometry and attributes for C+AF8-CAA003,1,
7f0efa58-525f-4d0b-8e61-011db5fdcee4,3,Flow variable definitions for channel C+AF8-CAA003,1,
4f96996e-d132-4419-9e60-8d632519b5dd,4,Channel geometry and attributes for C+AF8-CAA003+AF8-DELTA,1,
4f96996e-d132-4419-9e60-8d632519b5dd,3,Flow variable definitions for channel C+AF8-CAA003+AF8-DELTA,1,
d63a41eb-ef97-4c56-b184-798d571ed833,4,Channel geometry and attributes for C+AF8-CAA005,1,
d63a41eb-ef97-4c56-b184-798d571ed833,3,Flow variable definitions for channel C+AF8-CAA005,1,
01e81b34-a6c7-4b72-8385-11c3a24fd25a,4,Channel geometry and attributes for C+AF8-CAA006,1,
01e81b34-a6c7-4b72-8385-11c3a24fd25a,3,Flow variable definitions for channel C+AF8-CAA006,1,
b0e5a6a3-62a7-4d6d-8afc-282b57d8c7c8,4,Channel geometry and attributes for C+AF8-CAA009,1,
